0.00159964,6.75333e-05
5.07353,-2.83494
-2.85464,0.74589
-3.10831,6.59816
6.08903,6.03434
4.06169,7.2112
-3.64776,3.77235
-2.72533,-4.45102
-5.56166,1.60881
5.71448,-0.471073
19.7227,-0.0487473
-3.85692,2.56544
-0.857959,3.67868
-0.124187,-0.697642
-2.03226,-0.844859
3.97428,-0.510053
4.83659,-1.15648
4.63083,3.28891
-3.57623,3.24319
-0.00772727,1.76053
2.11165,-2.46755
2.06154,-4.92872
-2.0279,-0.219183
0.200234,4.76701
4.38657,2.35576
2.86602,-5.507
3.11431,1.35383
0.521497,4.54105
1.81947,5.41563
3.1301,-1.73861
3.85901,4.23375
5.30144,-1.39881
-1.22833,0.90808
-6.18983,4.61975
-2.5333,4.03471
5.7727,-1.89639
-0.716184,-5.25808
-1.39548,2.70313
5.12221,6.84415
4.47447,6.81455
-2.91605,4.07148
1.51153,3.56006
2.87879,3.13261
-1.3014,1.46133
-4.86531,1.11647
-1.31122,-1.5029
1.63617,-2.5074
5.54057,-4.28251
-0.485908,-0.770529
2.89176,0.54073
4.34318,1.5845
3.23729,3.09199
-5.06855,0.586766
-2.20619,1.00348
2.76478,6.59767
3.2694,5.26554
0.344653,0.87555
-0.167257,-0.667259
0.551979,-0.894243
3.95166,1.32391
0.0148882,5.88072
-4.37391,5.12687
-2.25961,3.17253
-2.54121,5.66205
-4.43635,2.2686
3.15584,-3.55105
5.64936,-3.74072
-1.94351,2.9776
-5.02954,0.946548
-5.3712,1.65575
0.157648,-0.692094
-3.2261,-2.43522
-2.06327,3.82649
-4.67941,-1.5214
-0.209753,3.90146
4.22638,2.42876
-1.28727,-4.82742
-3.00709,-0.242648
3.02202,-2.37119
-4.71401,-3.81739
2.25959,-3.2149
-3.71967,-0.21484
-4.02805,-0.0172134
3.75525,1.25523
3.49936,-1.09491
1.38006,-5.40691
-1.00974,-0.949178
5.44829,3.12608
-3.7127,-5.01008
-0.634286,-1.64073
2.70941,-2.95816
0.876972,2.77731
-2.35559,-1.93643
-1.8166,3.08802
2.79859,-2.1168
0.591846,-3.55983
6.3814,-1.07811
4.14776,-4.2275
-0.489275,4.84011
-2.24249,6.4926
0.114308,1.88583
-1.89047,4.1162
4.01652,-2.73757
-4.71636,-1.64548
2.82005,-1.63546
1.0944,-7.08508
7.17875,-5.73684
6.80811,-1.50858
5.57167,4.79698
8.762,4.62613
0.00118088,19.7718
1.86611,4.80803
3.70593,-1.85644
1.89644,2.31354
-3.8435,-5.52488
-0.880252,-8.21363
5.59076,-6.60676
6.38787,-3.68289
3.28874,-1.74382
10.1607,2.19004
19.7923,19.7189
